XCoord,YCoord,lat,long,FID,ID,ORIG_FID,area_m2,gw_depth,TDS,country,elevation,wind_1,wind_2,wind_3,wind_4,wind_5,wind_6,wind_7,wind_8,wind_9,wind_10,wind_11,wind_12,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,srad_1,srad_2,srad_3,srad_4,srad_5,srad_6,srad_7,srad_8,srad_9,srad_10,srad_11,srad_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tavg_1,tavg_2,tavg_3,tavg_4,tavg_5,tavg_6,tavg_7,tavg_8,tavg_9,tavg_10,tavg_11,tavg_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
72492.43764,3449640.518,29.74517,0.65121,127,374323,127,1947.934116,30,3000,moz,359,3.5,4,4.3,5.3,5.3,4.6,4.6,4.6,4,3.8,3.6,3.6,3.20667,3.20667,4.21417,2.11506,1.37039,0.05,0.061153,0.520194,2.10314,4.65987,2.48192,2.74378,14507,17488,22206,25775,27958,28637,28259,26586,22747,18873,15097,13279,18.0233,21.065001,25.2519,30.5625,35.468899,40.637402,43.012501,42.135101,37.788101,30.707701,23.0413,18.251101,10.5102,13.655,17.6199,22.9834,28.0023,33.089001,34.698002,35.1203,30.7836,23.8118,16.220301,11.5814,3.69983,6.47548,10.1493,15.0787,20.002701,24.975401,28.253799,27.4739,23.224001,16.987,9.73449,5.53684
73296.41202,3449616.895,29.74499,0.65843,128,374324,128,973.965241,30,3000,moz,357,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
73620.56087,3449644.998,29.74521,0.66134,129,374325,129,14122.52734,30,3000,moz,360,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
72935.65428,3449557.837,29.74453,0.65519,130,374326,130,973.960699,30,3000,moz,359,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
73069.65001,3449557.837,29.74453,0.6564,131,374327,131,486.980349,30,3000,moz,358,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
73365.12777,3449610.989,29.74494,0.65905,132,374328,132,5843.78872,30,3000,moz,359,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
73615.9403,3449546.026,29.74443,0.6613,133,374329,133,1947.91958,30,3000,moz,360,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
72760.42909,3449510.591,29.74416,0.65362,134,374330,134,486.978532,30,3000,moz,358,3.5,4,4.3,5.3,5.3,4.6,4.6,4.6,4,3.8,3.6,3.6,3.20667,3.20667,4.21417,2.11506,1.37039,0.05,0.061153,0.520194,2.10314,4.65987,2.48192,2.74378,14507,17488,22206,25775,27958,28637,28259,26586,22747,18873,15097,13279,18.0233,21.065001,25.2519,30.5625,35.468899,40.637402,43.012501,42.135101,37.788101,30.707701,23.0413,18.251101,10.5102,13.655,17.6199,22.9834,28.0023,33.089001,34.698002,35.1203,30.7836,23.8118,16.220301,11.5814,3.69983,6.47548,10.1493,15.0787,20.002701,24.975401,28.253799,27.4739,23.224001,16.987,9.73449,5.53684
73031.72871,3449663.121,29.74535,0.65606,135,374332,135,39445.73626,30,3000,moz,358,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
73677.78448,3449427.912,29.74351,0.66186,136,374333,136,1947.901411,30,3000,moz,360,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
72935.65428,3449416.1,29.74342,0.65519,137,374334,137,2921.849391,30,3000,moz,357,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
83366.70662,3449404.289,29.74332,0.7489,138,374335,138,1947.897777,30,3000,moz,369,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.6,3.6,3.24504,3.24504,4.19333,2.24751,1.35497,0.051625,0.098333,0.501639,2.54833,3.98346,3.00081,2.80257,14554,17519,22219,25802,27892,28652,28218,26544,22700,18888,15099,13293,17.991301,21.0289,25.2244,30.485701,35.395302,40.564301,42.874298,42.0005,37.6684,30.6376,23.0173,18.118,10.454,13.5914,17.611799,22.9797,27.9557,33.045502,34.636398,35.009102,30.7351,23.813,16.2673,11.5268,3.62578,6.3881,10.1717,15.0534,19.927999,24.9086,28.211901,27.4706,23.252399,17.0555,9.80991,5.61992
72389.36399,3449380.666,29.74314,0.65028,139,374336,139,973.947072,30,3000,moz,357,3.5,4,4.3,5.3,5.3,4.6,4.6,4.6,4,3.8,3.6,3.6,3.20667,3.20667,4.21417,2.11506,1.37039,0.05,0.061153,0.520194,2.10314,4.65987,2.48192,2.74378,14507,17488,22206,25775,27958,28637,28259,26586,22747,18873,15097,13279,18.0233,21.065001,25.2519,30.5625,35.468899,40.637402,43.012501,42.135101,37.788101,30.707701,23.0413,18.251101,10.5102,13.655,17.6199,22.9834,28.0023,33.089001,34.698002,35.1203,30.7836,23.8118,16.220301,11.5814,3.69983,6.47548,10.1493,15.0787,20.002701,24.975401,28.253799,27.4739,23.224001,16.987,9.73449,5.53684
72492.43763,3449321.61,29.74267,0.65121,140,374339,140,486.971265,30,3000,moz,358,3.5,4,4.3,5.3,5.3,4.6,4.6,4.6,4,3.8,3.6,3.6,3.20667,3.20667,4.21417,2.11506,1.37039,0.05,0.061153,0.520194,2.10314,4.65987,2.48192,2.74378,14507,17488,22206,25775,27958,28637,28259,26586,22747,18873,15097,13279,18.0233,21.065001,25.2519,30.5625,35.468899,40.637402,43.012501,42.135101,37.788101,30.707701,23.0413,18.251101,10.5102,13.655,17.6199,22.9834,28.0023,33.089001,34.698002,35.1203,30.7836,23.8118,16.220301,11.5814,3.69983,6.47548,10.1493,15.0787,20.002701,24.975401,28.253799,27.4739,23.224001,16.987,9.73449,5.53684
73123.89923,3449375.072,29.74309,0.65688,141,374340,141,9252.493093,30,3000,moz,359,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
72616.12599,3449297.987,29.74249,0.65232,142,374341,142,486.970356,30,3000,moz,361,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
72602.38284,3449258.617,29.74218,0.6522,143,374342,143,1460.906527,30,3000,moz,362,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.19667,3.19667,4.20417,2.1135,1.37283,0.05,0.060125,0.52225,2.09442,4.63463,2.48408,2.74633,14526,17490,22241,25776,27932,28665,28223,26550,22726,18857,15100,13282,18.034599,21.077999,25.2651,30.575899,35.4818,40.650101,43.023899,42.146599,37.800598,30.7213,23.1045,18.2626,10.5223,13.6685,17.684,23.048201,28.067101,33.103001,34.7118,35.134399,30.7992,23.8274,16.2341,11.5933,3.71109,6.48857,10.2135,15.1441,20.069401,24.990801,28.269699,27.540899,23.2414,17.003201,9.7479,5.59799
73279.78726,3449380.286,29.74313,0.65828,144,374343,144,15096.17916,30,3000,moz,359,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
73436.13412,3449337.359,29.7428,0.65969,145,374345,145,17530.98734,30,3000,moz,358,3.5,4,4.3,5.3,5.2,4.8,4.6,4.6,4,3.8,3.6,3.6,3.21,3.21,4.2125,2.1265,1.36883,0.05,0.064458,0.518583,2.09808,4.64496,2.48342,2.74867,14507,17488,22206,25774,27933,28666,28224,26585,22747,18873,15097,13279,18.0247,21.066099,25.203699,30.514299,35.421101,40.639599,43.013401,42.136299,37.790501,30.710199,23.0434,18.252501,10.5097,13.6538,17.6192,22.982901,28.002501,33.089401,34.696899,35.119202,30.7836,23.8118,16.219999,11.5809,3.69784,6.47227,10.147,15.0764,20.0005,24.9739,28.2502,27.519199,23.222099,16.9842,9.73241,5.58545
76321.62333,3449233.026,29.74198,0.68561,146,374346,146,1947.871433,30,3000,moz,361,3.3,3.8,4.3,5.3,5.2,5,4.6,4.6,3.8,3.5,3.6,3.6,3.21,3.21,4.1975,2.1575,1.3675,0.05,0.073125,0.51625,2.07375,4.57563,2.48875,2.765,14467,17475,22205,25773,27926,28690,28221,26582,22725,18856,15101,13267,18.0404,21.082399,25.2223,30.5334,35.4403,40.608799,42.9776,42.101398,37.760399,30.681101,23.062901,18.2181,10.5203,13.6639,17.6812,23.046801,28.018101,33.105,34.707699,35.130501,30.7995,23.8277,16.283001,11.5918,3.70341,6.5262,10.2044,15.1357,20.0611,24.9851,28.255699,27.5229,23.2841,17.042601,9.78985,5.64245
73512.86666,3449203.498,29.74175,0.66038,147,374348,147,973.933446,30,3000,moz,360,3.5,4,4.4,5.3,5.2,4.8,4.6,4.6,4,3.5,3.6,3.6,3.2,3.2,4.2025,2.1245,1.3715,0.05,0.063375,0.52075,2.08925,4.61987,2.48525,2.751,14511,17491,22224,25775,27931,28664,28222,26584,22748,18857,15100,13282,18.0361,21.0791,25.266899,30.5278,35.433899,40.652302,43.024799,42.1478,37.803101,30.723801,23.056601,18.264,10.5218,13.6673,17.6833,23.0478,28.0674,33.1035,34.7108,35.1334,30.799299,23.8274,16.233801,11.5929,3.70917,6.48548,10.2112,15.142,20.067301,24.989401,28.266199,27.5364,23.239599,17.0005,9.79589,5.59661
