id,state,c_code,country,crop,year,harv_area_ha,yield,production_ha,statearea_ha,perimeter_km,lon,lat
"17971",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.8507795650,-21.1337228514
"17972",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.9470851701,-21.1337803164
"17973",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.0433909449,-21.1337830239
"17974",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.1396965805,-21.1337309740
"17975",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.2360017681,-21.1336241674
"17976",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.3323061989,-21.1334626055
"17977",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.4286095641,-21.1332462905
"17978",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.5249115548,-21.1329752252
"17979",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.6212118622,-21.1326494134
"17980",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.7175101777,-21.1322688593
"17981",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.8138061925,-21.1318335680
"17982",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.9100995979,-21.1313435454
"17983",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,34.0063900854,-21.1307987980
"18106",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.4652402977,-21.2232960821
"18107",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.5616006433,-21.2235738548
"18108",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.6579623977,-21.2237966216
"18109",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.7543252513,-21.2239643793
"18110",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.8506888944,-21.2240771258
"18111",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.9470530174,-21.2241348596
"18112",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.0434173106,-21.2241375798
"18113",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.1397814642,-21.2240852864
"18114",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.2361451686,-21.2239779802
"18115",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.3325081141,-21.2238156625
"18116",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.4288699910,-21.2235983356
"18117",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.5252304896,-21.2233260024
"18118",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.6215893004,-21.2229986665
"18119",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.7179461138,-21.2226163322
"18120",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.8143006201,-21.2221790048
"18121",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.9106525099,-21.2216866900
"18122",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,34.0070014737,-21.2211393945
"18246",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.5613330213,-21.3139248164
"18247",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.6577535968,-21.3141486215
"18248",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.7541752745,-21.3143171613
"18249",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.8505977439,-21.3144304333
"18250",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,32.9470206946,-21.3144884362
"18251",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.0434438158,-21.3144911691
"18252",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891108300,604.3251209329,33.1398667971,-21.3144386320
"21884",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,34.9069942171,-23.6516084572
"21885",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.0049918890,-23.6503716517
"22023",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,34.9083065134,-23.7418845959
"22024",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.0063715148,-23.7406425031
"22162",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,34.9096253355,-23.8321596120
"22163",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.0077580009,-23.8309122248
"22302",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.0091513685,-23.9211808133
"22441",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.0105516385,-24.0114482651
"22580",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.0119588323,-24.1017145769
"21886",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.1029827214,-23.6490729738
"22025",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.1044296558,-23.7393382735
"22164",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.1058837850,-23.8296024360
"22165",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.2040023523,-23.8282302637
"22166",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.3021133674,-23.8267957266
"22303",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.1073451311,-23.9198654579
"22304",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.2055316547,-23.9184874540
"22305",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.3037106030,-23.9170468203
"22442",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.1088137161,-24.0101273357
"22443",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.2070685324,-24.0087434922
"22581",Homoine,MOZ,Mozambique,Maize,2000,1105.000000000000000,12.060633484162896,13327.000000000000000,208861.3541642481,253.7425340042,35.1102895625,-24.1003880658
"19656",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.4989499201,-22.2110757436
"18822",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.4932816626,-21.6691834684
"19239",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.4960937880,-21.9401342433
"19378",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.4970409239,-22.0304491119
"19515",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.3041262245,-22.1224266358
"19516",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.4010618937,-22.1216235465
"19517",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.4979929633,-22.1207629464
"18411",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,35.0690861487,-21.3920813000
"18548",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.8774071372,-21.4846533551
"18549",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.9738867382,-21.4835414254
"18550",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,35.0703599613,-21.4823738683
"18551",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,35.1668264953,-21.4811506994
"18687",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.8785684788,-21.5749553913
"18688",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.9751076687,-21.5738383324
"18689",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,35.0716404629,-21.5726653895
"18690",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,35.1681665493,-21.5714365784
"18823",Inhassoro,MOZ,Mozambique,Maize,2000,10757.000000000000000,0.347866505531282,3742.000000000000000,494956.1762066463,478.5306635196,34.5899032786,-21.6682859805
