uid,BASICA_AREA,Zone,total_volume_prod,geometry
24859.0,2.4,36.0,NA,POINT (33.46180352607093 -19.33191960381642)
24863.0,1.3,36.0,125,POINT (33.48481781610927 -19.31731010727619)
24867.0,1.02,36.0,300,POINT (33.49008305730177 -19.31770270932091)
24870.0,1.2,36.0,50,POINT (33.49252961748029 -19.31775034325297)
24872.0,0.86,36.0,125,POINT (33.49089614351319 -19.31902897875332)
24873.0,0.44,36.0,250,POINT (33.49275930860398 -19.32133745526139)
24875.0,1.3,36.0,125,POINT (33.48981500619188 -19.31399821174967)
24878.0,1.08,36.0,500,POINT (33.48368074345422 -19.3158491117616)
24883.0,1.24,36.0,40,POINT (33.49009620362659 -19.32211278439704)
24885.0,0.42,36.0,40,POINT (33.48462796480154 -19.31102981130513)
24886.0,1.05,36.0,50,POINT (33.48368074345422 -19.3158491117616)
24888.0,1.76,36.0,125,POINT (33.49373112632596 -19.31210793730888)
24890.0,1.77,36.0,720,POINT (33.49354579926918 -19.32013339367029)
24894.0,0.19,36.0,140,POINT (33.49428212917316 -19.31807997648507)
24896.0,0.41,36.0,500,POINT (33.49586796361505 -19.31048449981021)
24900.0,0.72,36.0,25,POINT (33.49431813712395 -19.31105804273806)
24902.0,1.7,36.0,NA,POINT (33.49210977853956 -19.31105497422756)
24904.0,0.48,36.0,5,POINT (33.48804367148162 -19.31693098444532)
24906.0,1.6439999999999999,36.0,240,POINT (33.51188341812736 -19.45836733175093)
24908.0,0.46,36.0,NA,POINT (33.50890007686715 -19.4579509923927)
24911.0,0.28000000000000003,36.0,NA,POINT (33.51764162672663 -19.46254412628253)
24913.0,0.66,36.0,NA,POINT (33.51970703408112 -19.45890536708798)
24915.0,0.44,36.0,NA,POINT (33.51084333157949 -19.45480970493873)
24919.0,0.66,36.0,900,POINT (33.51842526828064 -19.45430019398018)
24921.0,1.39,36.0,300,POINT (33.52065944947667 -19.45582103726651)
24923.0,0.72,36.0,200,POINT (33.5153699051023 -19.45217618150312)
24926.0,0.23,36.0,200,POINT (33.52073708898231 -19.45328143268305)
24928.0,0.224,36.0,60,POINT (33.89550658296634 -19.02664704872275)
24931.0,0.7,36.0,250,POINT (33.50889314790792 -19.46489139078632)
24933.0,0.4,36.0,200,POINT (33.50833840676216 -19.46420613913422)
24936.0,0.72,36.0,1750,POINT (33.52197793986593 -19.45699204941238)
24937.0,0.4,36.0,300,POINT (33.50732402254686 -19.46889915703939)
24940.0,0.20399999999999999,36.0,600,POINT (33.51064544121135 -19.46767887906445)
24942.0,1.02,36.0,500,POINT (33.54046423754445 -19.41776275972878)
24944.0,1.38,36.0,150,POINT (33.53951736410824 -19.41946452298064)
24946.0,0.7,36.0,50,POINT (33.53748466939112 -19.41828670766007)
24948.0,1.2,36.0,450,POINT (33.54675972390991 -19.4090774780234)
24951.0,0.56000000000000005,36.0,120,POINT (33.54469968104117 -19.40824322737949)
24957.0,0.42499999999999999,36.0,1250,POINT (33.55162263456069 -19.41352703505272)
24962.0,0.6,36.0,240,POINT (33.54776304056048 -19.4185813323182)
24963.0,2.88,36.0,4800,POINT (33.54635982812622 -19.42051946599276)
24966.0,0.5,36.0,700,POINT (33.55230102054163 -19.40851850271976)
24968.0,1,36.0,NA,POINT (33.55627913878001 -19.40762074703176)
24970.0,0.46,36.0,120,POINT (33.57569062887627 -19.39708648452594)
24974.0,0.5,36.0,40,POINT (33.56409039255338 -19.40801236689082)
24979.0,0.84,36.0,120,POINT (33.55304464418744 -19.4087331279134)
24985.0,1.72,36.0,1000,POINT (33.5387040238158 -19.41544548930196)
24988.0,0.42,36.0,150,POINT (33.62833269060884 -19.38848980428881)
24990.0,0.86,36.0,100,POINT (33.64257972129034 -19.3692005355991)
24992.0,0.46,36.0,100,POINT (33.64562603386575 -19.37143993682058)
24995.0,0.24,36.0,400,POINT (33.64971139241761 -19.3667352652886)
24999.0,0.52,36.0,40,POINT (33.62763069869463 -19.39416738576961)
25003.0,1.08,36.0,40,POINT (33.63520430570984 -19.38253774714045)
25005.0,0.34,36.0,90,POINT (33.63194266024946 -19.38374197444898)
25006.0,1.08,36.0,350,POINT (33.62224215543055 -19.39962610613001)
25007.0,0.22,36.0,NA,POINT (33.6177687935559 -19.3902701138292)
25010.0,0.64,36.0,50,POINT (33.6276316311029 -19.39192623794149)
25011.0,0.6,36.0,NA,POINT (33.89991554846114 -19.44747696939332)
25017.0,0.68,36.0,NA,POINT (33.88120411155966 -19.45234908948424)
25020.0,1.1399999999999999,36.0,50,POINT (33.8452368199896 -19.44031200378407)
25021.0,0.99,36.0,100,POINT (33.82514522597057 -19.44560951182642)
25022.0,0.378,36.0,720,POINT (33.9024851920834 -19.45049138550948)
25026.0,0.18,36.0,630,POINT (33.83214936503722 -19.44983370972546)
25029.0,0.06,36.0,75,POINT (33.87787537941912 -19.45868168033164)
25032.0,0.44,36.0,100,POINT (33.88201231963516 -19.46439971192186)
25037.0,0.36,36.0,250,POINT (33.88679037660309 -19.43376109316648)
25042.0,0.56000000000000005,36.0,NA,POINT (33.86810138632847 -19.45876488623651)
25046.0,1.1399999999999999,36.0,300,POINT (33.8746501957046 -19.36689593731387)
25048.0,1.44,36.0,500,POINT (33.86377398863279 -19.36094762106315)
25049.0,0.78,36.0,500,POINT (33.85168817952795 -19.3529258776014)
25050.0,3.2,36.0,NA,POINT (33.86135876109741 -19.41224122132613)
25053.0,1.1200000000000001,36.0,NA,POINT (33.85181746042701 -19.42903985692782)
25056.0,0.75,36.0,NA,POINT (33.85910514329066 -19.40929696168206)
25058.0,1.82,36.0,500,POINT (33.86726067412164 -19.38111860571924)
25062.0,0.57999999999999996,36.0,NA,POINT (33.87272573544213 -19.3738361680198)
25064.0,0.86,36.0,NA,POINT (33.85700733893344 -19.37970328070481)
25072.0,1.24,36.0,NA,POINT (33.86440558183518 -19.38502692627875)
25077.0,0.24,36.0,NA,POINT (33.91723366850652 -19.37612036183947)
25081.0,0.18,36.0,NA,POINT (33.91664861956279 -19.3787709771182)
25084.0,0.5,36.0,250,POINT (33.87487054371562 -19.34751157118949)
25087.0,0.56000000000000005,36.0,NA,POINT (33.85053703439242 -19.34941603545754)
25090.0,0.76,36.0,125,POINT (33.85869376332474 -19.35262188945724)
25092.0,0.7,36.0,1100,POINT (33.89470850525108 -19.35932529959736)
25093.0,0.24,36.0,NA,POINT (33.88462574462439 -19.35754015480346)
25096.0,0.46,36.0,NA,POINT (33.89012937802432 -19.3699294484034)
25098.0,0.72,36.0,300,POINT (33.86637069392596 -19.35325423954193)
25102.0,0.55000000000000004,36.0,800,POINT (33.85545549996659 -19.34507353329769)
25105.0,1.04,36.0,1250,POINT (33.87555352729255 -19.350616850833)
25108.0,0.9,36.0,900,POINT (33.87440928218075 -19.3574268396234)
25111.0,0.18,36.0,NA,POINT (33.92308006795091 -19.20976543686068)
25112.0,0.27,36.0,25,POINT (33.92179290293191 -19.21434441189249)
25114.0,0.88400000000000001,36.0,250,POINT (33.92473625651036 -19.20995589250469)
25117.0,1.3,36.0,150,POINT (33.92445554436388 -19.21078867133668)
25118.0,0.28799999999999998,36.0,NA,POINT (33.92638819720996 -19.20938728443835)
25119.0,7.8E-2,36.0,20,POINT (33.91964472400649 -19.21806019304224)
25122.0,5.04,36.0,4000,POINT (33.92560179298881 -19.20994248697864)
25125.0,0.14000000000000001,36.0,240,POINT (33.92485403763251 -19.21060592989138)
25127.0,0.54400000000000004,36.0,300,POINT (33.92504772512317 -19.20952056631872)
25129.0,0.14000000000000001,36.0,150,POINT (33.92518594618295 -19.21042352373362)
25133.0,1.05,36.0,150,POINT (33.91391441498034 -19.21567610260919)
25137.0,1.44,36.0,NA,POINT (33.68817706414778 -19.23419461978143)
25141.0,0.28999999999999998,36.0,50,POINT (33.67716368468481 -19.24906531984951)
25142.0,0.56000000000000005,36.0,200,POINT (33.67768827559335 -19.24705717605654)
25143.0,0.31,36.0,40,POINT (33.67419556252993 -19.25152529288066)
25146.0,0.63,36.0,60,POINT (33.6864700205631 -19.23322503771439)
25148.0,0.36,36.0,250,POINT (33.66992575573969 -19.25681855577553)
25152.0,0.8,36.0,350,POINT (33.67997510861786 -19.15060594862599)
25155.0,1.02,36.0,250,POINT (33.68622965945007 -19.23262046327327)
25158.0,2.88,36.0,NA,POINT (33.76037333108543 -19.22475472189954)
25161.0,2.9,36.0,500,POINT (33.67710425731042 -19.23921526536005)
25164.0,1.35,36.0,NA,POINT (33.67790502862065 -19.24191435010067)
25165.0,1.6,36.0,75,POINT (33.67142655930591 -19.24681818644837)
25169.0,1.06,36.0,2000,POINT (33.68598696721915 -19.203938058448)
25173.0,2.6779999999999999,36.0,500,POINT (33.69096574697257 -19.20713652213087)
25177.0,2.65,36.0,300,POINT (33.69442527695731 -19.20641856668901)
25182.0,0.84,36.0,200,POINT (33.68826616447136 -19.18930768504231)
25187.0,0.6,36.0,50,POINT (33.68335585819732 -19.19794732824879)
25190.0,1.02,36.0,175,POINT (33.71612199025682 -19.21055533856828)
25191.0,0.42,36.0,100,POINT (33.71184405211846 -19.20456244316913)
25195.0,1.05,36.0,3,POINT (33.70639513042214 -19.20940020860701)
25199.0,1.53,36.0,150,POINT (33.69145224156327 -19.20973733291279)
25202.0,1.05,36.0,75,POINT (33.7143559078652 -19.21131229512319)
25204.0,0.65,36.0,50,POINT (33.68499213056121 -19.21178587023217)
25209.0,1.05,36.0,NA,POINT (33.68270777355896 -19.20225134619065)
25212.0,1.78,36.0,350,POINT (33.68354837099922 -19.19849786682392)
25215.0,0.83,36.0,700,POINT (33.68513304707145 -19.19527478729057)
25222.0,0.5,36.0,NA,POINT (33.68010900156307 -19.20640897944072)
25223.0,0.28000000000000003,36.0,NA,POINT (33.69806373924409 -19.21204380576349)
25227.0,1.26,36.0,350,POINT (33.70863846710244 -19.20679794860662)
25230.0,0.34,36.0,250,POINT (33.70331660506073 -19.205761121044)
25234.0,1.28,36.0,400,POINT (33.70155450471469 -19.20521661881271)
25238.0,2.9,36.0,NA,POINT (33.68484713105411 -19.20893072946421)
25241.0,0.23,36.0,300,POINT (33.68093402591256 -19.21040929808485)
25242.0,0.82,36.0,150,POINT (33.68925506992773 -19.20751347781556)
25243.0,1.64,36.0,150,POINT (33.6924889508137 -19.20969727129122)
25245.0,0.69,36.0,2070,POINT (33.71152428950261 -19.02095846145874)
25247.0,3.58,36.0,100,POINT (33.72613477746441 -19.02239275910339)
25250.0,0.72,36.0,NA,POINT (33.73070522998843 -19.02457979325205)
25252.0,6.12,36.0,NA,POINT (33.73294711821487 -19.00059552307049)
25254.0,0.6,36.0,650,POINT (33.71903523256635 -19.01538061294239)
25256.0,0.26,36.0,400,POINT (33.70653334159087 -19.01137114321362)
25259.0,0.3,36.0,50,POINT (77.18171772898155 -13.84387400419183)
25262.0,0.72,36.0,250,POINT (33.73821828006936 -19.03035172901908)
25266.0,0.56999999999999995,36.0,360,POINT (33.72835925933833 -19.0139072163615)
25269.0,1.95,36.0,1500,POINT (33.72162723319144 -19.01714178565783)
25275.0,1.26,36.0,150,POINT (33.71120933784483 -19.01392879683518)
25278.0,0.28000000000000003,36.0,300,POINT (33.7325075676813 -19.02605473835894)
25282.0,0.44,36.0,NA,POINT (33.79730043044135 -18.95993392963797)
25284.0,0.44,36.0,NA,POINT (33.80003983106983 -18.95478005574386)
25288.0,0.16,36.0,NA,POINT (33.8004329463041 -18.96152901727407)
25292.0,0.60799999999999998,36.0,NA,POINT (33.78192078431135 -18.94522385608555)
25295.0,0.74,36.0,450,POINT (33.80489113388393 -18.98402088569546)
25297.0,0.72,36.0,1000,POINT (33.8045939997764 -18.9795127161303)
25300.0,0.23,36.0,300,POINT (33.7839046793575 -18.94906527073066)
25302.0,0.52,36.0,NA,POINT (33.8202779664935 -18.9835286122891)
25306.0,0.45,36.0,800,POINT (33.81916849475175 -18.9858740992986)
25308.0,1.33,36.0,1750,POINT (33.79232686107868 -18.9526262181284)
25312.0,5.2,36.0,15000,POINT (33.7178414972477 -18.97186243744697)
25315.0,0.9,36.0,1500,POINT (33.71616996887487 -18.98304785886829)
25319.0,0.84,36.0,1400,POINT (33.42686169366997 -18.98686907394135)
25322.0,1.08,36.0,1000,POINT (33.7082356293869 -18.99377836509872)
25325.0,1.4,36.0,NA,POINT (33.73358836598184 -18.97781043080449)
25328.0,0.85,36.0,NA,POINT (33.73932513457021 -18.97762494854537)
25329.0,1.22,36.0,1200,POINT (33.73495424234716 -18.97301534167261)
25332.0,0.39,36.0,NA,POINT (33.71984425085554 -18.98256367846281)
25337.0,1.05,36.0,1250,POINT (33.71919122503819 -18.97649325773269)
25342.0,0.33,36.0,NA,POINT (33.70959734282357 -18.98555838295772)
25345.0,0.14000000000000001,36.0,NA,POINT (33.72368608820084 -18.99008566565004)
25348.0,0.52,36.0,300,POINT (33.87404613196171 -19.07643414755625)
25350.0,1.36,36.0,500,POINT (33.87390347068286 -19.07641675025909)
25354.0,1.2,36.0,500,POINT (33.86824226593418 -19.07892861389109)
25357.0,1,36.0,250,POINT (33.87294604111548 -19.0787166279452)
25360.0,1.26,36.0,800,POINT (33.8794586482777 -19.07545954822272)
25363.0,0.3,36.0,NA,POINT (33.87000230298136 -19.25505462497615)
25366.0,NA,36.0,NA,POINT (33.87413020262415 -19.07615360884668)
25367.0,3.23,36.0,1100,POINT (33.86678192216173 -19.06861546615558)
25371.0,0.19,36.0,NA,POINT (33.87109175010835 -19.06582086555534)
25376.0,2.79,36.0,3000,POINT (33.86927549204648 -19.06745605728205)
25380.0,0.16,36.0,NA,POINT (33.86966435060842 -19.03994617864617)
25384.0,0.54,36.0,NA,POINT (33.88935576034773 -19.02605321666546)
25388.0,0.18,36.0,NA,POINT (33.89266968165283 -19.02920011340132)
25392.0,0.23,36.0,100,POINT (33.88963255298214 -19.02985637492077)
25395.0,1.95,36.0,NA,POINT (33.8696470350831 -19.03479527034429)
25397.0,0.96,36.0,NA,POINT (33.8734136398248 -19.03368404304665)
25401.0,0.56000000000000005,36.0,750,POINT (33.86791730070657 -19.03290567156295)
25404.0,0.88,36.0,NA,POINT (33.86434720067633 -19.02975951668199)
25408.0,0.52,36.0,750,POINT (33.85807543935819 -19.02782775455609)
25411.0,0.3,36.0,850,POINT (33.85747401592828 -19.03283696369435)
25414.0,0.66,36.0,1850,POINT (33.85702218491928 -19.02996534095623)
25418.0,0.69,36.0,800,POINT (33.89928182968082 -19.03427382437511)
25420.0,0.6,36.0,150,POINT (77.86473723468002 -13.69006739873802)
25422.0,0.54,36.0,175,POINT (33.81481860330503 -19.01144078888817)
25426.0,1.4179999999999999,36.0,1000,POINT (39.31234521575956 -82.90215445740704)
25429.0,1.22,36.0,NA,POINT (33.82319705907704 -19.0014811182464)
25430.0,2.16,36.0,10,POINT (33.82534608319606 -18.99416065486164)
25432.0,0.18,36.0,250,POINT (33.81403747563298 -19.00516354620499)
25434.0,2.04,36.0,80,POINT (33.82439480242281 -19.0189712884044)
25435.0,0.22,36.0,200,POINT (33.81838997628551 -18.98791086028531)
25437.0,0.22,36.0,100,POINT (33.81506447654427 -18.99364593507348)
25441.0,2.34,36.0,2000,POINT (33.81651203492861 -18.99047661575677)
25445.0,0.78,36.0,300,POINT (33.83513339318857 -18.98889339607284)
25449.0,0.64,36.0,7000,POINT (33.768942664035 -19.15257770640335)
25452.0,1.55,36.0,2880,POINT (33.77259026442718 -19.1496886756832)
25455.0,0.76,36.0,150,POINT (33.76824685870621 -19.14811638977969)
25456.0,0.19,36.0,250,POINT (33.75554530355025 -19.15700714729639)
25458.0,0.24,36.0,250,POINT (33.77894069598852 -19.14934557823072)
25461.0,1.7,36.0,200,POINT (33.76673470892081 -19.16247329288039)
25463.0,0.32,36.0,300,POINT (33.76972371387582 -19.16515378175232)
25468.0,1.24,36.0,2500,POINT (33.76650567318946 -19.16024213723998)
25472.0,0.46,36.0,300,POINT (33.7695890313978 -19.15457215345249)
25474.0,0.85,36.0,40,POINT (33.76333571211177 -19.10158762895896)
25478.0,0.3,36.0,NA,POINT (33.76219672731382 -19.10405039738968)
25481.0,0.92,36.0,175,POINT (33.76105477664332 -19.10171454921629)
25485.0,0.84,36.0,100,POINT (33.76241692891112 -19.10231439106378)
25490.0,0.66,36.0,NA,POINT (33.76048627517233 -19.10004506050937)
25492.0,0.36,36.0,100,POINT (33.76240415232914 -19.10160052465968)
25496.0,0.27,36.0,NA,POINT (33.76232555128269 -19.10311905811232)
25499.0,0.9,36.0,200,POINT (33.7619257623115 -19.10508173118632)
25501.0,1.28,36.0,NA,POINT (33.81401115507419 -19.10108143936103)
25503.0,0.6,36.0,3000,POINT (33.81511897412349 -19.10018189009417)
25505.0,2.5499999999999998,36.0,NA,POINT (33.81489043351468 -19.10010156962382)
25507.0,1.1000000000000001,36.0,800,POINT (33.81299803123849 -19.10190826932478)
25510.0,1.01,36.0,120,POINT (33.81416723130776 -19.0999511412527)
25515.0,0.82,36.0,150,POINT (33.81347440299091 -19.1001801242759)
25516.0,2.98,36.0,600,POINT (33.81352670301879 -19.10115587486765)
25520.0,2.1,36.0,NA,POINT (33.81451824509642 -19.10174792533996)
25522.0,1.95,36.0,NA,POINT (33.81560653758096 -19.10268294246852)
25525.0,1.2,36.0,400,POINT (33.82070424167252 -19.10315732181376)
25528.0,0.6,36.0,200,POINT (33.81598102069393 -19.10150649164133)
25533.0,0.23,36.0,500,POINT (33.66299829503887 -19.07597637836768)
25535.0,0.22,36.0,250,POINT (33.66079319815002 -19.07599333145222)
25538.0,1.45,36.0,1400,POINT (33.66185838366705 -19.07136249704821)
25539.0,0.3,36.0,100,POINT (33.66097390695253 -19.07362495393821)
25540.0,1.395,36.0,300,POINT (33.65941702753518 -19.07651337515857)
25542.0,0.57999999999999996,36.0,40,POINT (30.81369481452179 -19.06725059334002)
25546.0,2.29,36.0,NA,POINT (33.66070015539838 -19.07649974447528)
25549.0,0.54,36.0,200,POINT (33.65857126833446 -19.0765615837529)
25552.0,3.74,36.0,NA,POINT (33.66094379230003 -19.08041194989837)
25554.0,0.9,36.0,NA,POINT (33.66209541192013 -19.07839253719136)
25557.0,0.35,36.0,20,POINT (33.66421280175822 -19.08021042060409)
25558.0,0.45,36.0,100,POINT (33.6645067315028 -19.07764281709958)
25561.0,0.11,36.0,NA,POINT (33.65291509764977 -19.09579465384548)
25564.0,2.56,36.0,1000,POINT (33.65487625432883 -19.09652873681868)
25566.0,1.68,36.0,150,POINT (33.65528276585655 -19.09837086428726)
25571.0,0.2,36.0,200,POINT (33.65349173760563 -19.09497023059507)
25572.0,0.3,36.0,50,POINT (33.65715854968137 -19.09914137386095)
25574.0,0.36,36.0,150,POINT (33.65291127021423 -19.09481865755109)
25577.0,0.82,36.0,400,POINT (33.65227794574312 -19.0957336510627)
25580.0,0.72,36.0,500,POINT (33.65427847297907 -19.09681101184109)
25583.0,0.78,36.0,450,POINT (78.85548078734277 -21.07964899684398)
25587.0,0.36,36.0,NA,POINT (33.64512333285837 -19.0966444845652)
25591.0,0.2,36.0,125,POINT (33.64614048474186 -19.096640919616)
25596.0,0.09,36.0,NA,POINT (33.64632906844329 -19.10114075086476)
25599.0,0.88,36.0,3300,POINT (33.6461149824117 -19.09986726629504)
25601.0,0.36,36.0,NA,POINT (33.64521608991169 -19.10095487349146)
25603.0,0.81,36.0,NA,POINT (33.6459888431381 -19.09675893422908)
25605.0,1.04,36.0,600,POINT (33.64600399524426 -19.09821385998826)
25608.0,0.98,36.0,1500,POINT (33.64562311708843 -19.09805252692554)
25612.0,1.08,36.0,650,POINT (33.64516619033463 -19.09789145942914)
25615.0,0.72,36.0,500,POINT (33.64522923083894 -19.09698752490605)
25617.0,0.71,36.0,1300,POINT (33.64324777405248 -19.08114329709609)
25619.0,0.82399999999999995,36.0,750,POINT (33.63817950806149 -19.07816057459359)
25621.0,0.45,36.0,NA,POINT (33.64014224194095 -19.08184996896513)
25625.0,0.92,36.0,2500,POINT (33.64028315392159 -19.08141569591002)
25630.0,0.22,36.0,1500,POINT (33.64067530085328 -19.08204693449893)
25634.0,0.43,36.0,NA,POINT (33.63846355172372 -19.07787040185447)
25635.0,0.182,36.0,300,POINT (33.63738841126448 -19.07759396978699)
25638.0,0.63,36.0,600,POINT (33.20872653706614 -17.6382058091202)
25641.0,0.18,36.0,300,POINT (33.20718822994648 -17.64497758399841)
25643.0,0.72,36.0,500,POINT (33.20917425211249 -17.64222765529139)
25645.0,0.5,36.0,250,POINT (33.2080907440158 -17.64278017595424)
25647.0,0.92,36.0,500,POINT (33.20775472702138 -17.63749276017329)
25651.0,2.17,36.0,1500,POINT (33.206753633461 -17.63589392214507)
25655.0,0.28999999999999998,36.0,40,POINT (33.20746556550231 -17.63194316254259)
25660.0,5.0599999999999996,36.0,2250,POINT (33.20699086618703 -17.63725855128284)
25664.0,3.46,36.0,400,POINT (33.21125767848304 -17.63412655865006)
25667.0,0.45,36.0,100,POINT (33.20896893324557 -17.63585543177546)
25670.0,3.83,36.0,6000,POINT (33.22168958832934 -17.58478958973137)
25673.0,0.54,36.0,210,POINT (33.22176715406972 -17.58657017909404)
25675.0,0.84,36.0,2500,POINT (33.24717631727081 -17.60111082593306)
25677.0,1.4,36.0,400,POINT (33.24341059057976 -17.60435144146899)
25679.0,0.9,36.0,800,POINT (33.24566488352411 -17.59859084662182)
25682.0,1.62,36.0,1400,POINT (33.24465116707296 -17.6017015000116)
25685.0,0.13,36.0,150,POINT (33.24622876203669 -17.60434794880617)
25689.0,1.05,36.0,200,POINT (33.24628316972969 -17.60276606702377)
25690.0,0.74,36.0,250,POINT (33.22490136983434 -17.59086014563197)
25695.0,1.1200000000000001,36.0,4250,POINT (33.21806668542635 -17.58934925765225)
25698.0,0.88,36.0,900,POINT (33.21996033357168 -17.58877770499103)
25702.0,1.1000000000000001,36.0,1500,POINT (33.2705986483569 -17.61430407302373)
25705.0,0.68,36.0,1250,POINT (33.27230294586688 -17.61311763239022)
25709.0,1.45,36.0,1000,POINT (33.27023628860319 -17.6178297447852)
25710.0,0.55000000000000004,36.0,2000,POINT (33.27008707297674 -17.61890557921897)
