"CONTINENT_CODE","CONTINENT_NAME","COUNTRY_CODE","COUNTRY_NAME","AREA_CODE","AREA_NAME","ADMIN_LEVEL","ITEM_CODE","ITEM_NAME","YEAR","AEREA_HARVESTED","YIELD","PRODUCTION"
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","27","Rice, Paddy","1998","355.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","27","Rice, Paddy","1999","299.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","27","Rice, Paddy","2000","0.0","","19.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","27","Rice, Paddy","Most recent","0.0","","19.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","56","Maize","1994","8293.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","56","Maize","1995","9693.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","56","Maize","1996","3648.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","56","Maize","1997","5011.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","56","Maize","1998","3071.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","56","Maize","1999","2611.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","56","Maize","2000","1500.0","","1650.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007008","Maua","2","56","Maize","Most recent","1500.0","","1650.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","125","Cassava","1993","989.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","125","Cassava","1994","996.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","125","Cassava","1995","1090.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","125","Cassava","1996","912.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","125","Cassava","1997","1253.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","125","Cassava","1998","768.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","125","Cassava","1999","653.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","125","Cassava","2000","375.0","","2213.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","125","Cassava","Most recent","375.0","","2213.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","176","Beans, Dry","1994","2264.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","176","Beans, Dry","1995","2478.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","176","Beans, Dry","1996","2073.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","176","Beans, Dry","1997","2847.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","176","Beans, Dry","1998","1745.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","176","Beans, Dry","1999","1484.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","176","Beans, Dry","2000","852.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","176","Beans, Dry","Most recent","852.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","27","Rice, Paddy","1994","68.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","27","Rice, Paddy","1995","74.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","27","Rice, Paddy","1996","66.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","27","Rice, Paddy","1997","103.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","27","Rice, Paddy","1998","70.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","27","Rice, Paddy","1999","59.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","27","Rice, Paddy","2000","246.0","","197.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","27","Rice, Paddy","Most recent","246.0","","197.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","56","Maize","1994","3985.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","56","Maize","1995","4360.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","56","Maize","1996","2430.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","56","Maize","1997","13438.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","56","Maize","1998","14238.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","56","Maize","1999","1343.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","56","Maize","2000","10966.0","","6386.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007009","Mavago","2","56","Maize","Most recent","10966.0","","6386.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","125","Cassava","1993","2281.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","125","Cassava","1994","1854.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","125","Cassava","1995","1911.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","125","Cassava","1996","2132.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","125","Cassava","1997","2226.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","125","Cassava","1998","2068.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","125","Cassava","1999","1744.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","125","Cassava","2000","2205.0","","13008.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","125","Cassava","Most recent","2205.0","","13008.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","176","Beans, Dry","1994","3502.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","176","Beans, Dry","1995","3610.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","176","Beans, Dry","1996","4027.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","176","Beans, Dry","1997","4205.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","176","Beans, Dry","1998","3907.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","176","Beans, Dry","1999","3293.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","176","Beans, Dry","2000","4164.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","176","Beans, Dry","Most recent","4164.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","27","Rice, Paddy","1994","309.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","27","Rice, Paddy","1995","318.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","27","Rice, Paddy","1996","379.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","27","Rice, Paddy","1997","445.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","27","Rice, Paddy","1998","460.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","27","Rice, Paddy","1999","387.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","27","Rice, Paddy","2000","392.0","","279.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","27","Rice, Paddy","Most recent","392.0","","279.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","56","Maize","1994","8652.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","56","Maize","1995","8918.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","56","Maize","1996","9950.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","56","Maize","1997","10388.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","56","Maize","1998","9652.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","56","Maize","1999","8137.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","56","Maize","2000","10289.0","","10083.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007010","Mecanhelas","2","56","Maize","Most recent","10289.0","","10083.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","125","Cassava","1993","484.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","125","Cassava","1994","490.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","125","Cassava","1995","555.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","125","Cassava","1996","596.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","125","Cassava","1997","623.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","125","Cassava","1998","278.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","125","Cassava","1999","304.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","125","Cassava","2000","297.0","","1751.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","125","Cassava","Most recent","297.0","","1751.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","176","Beans, Dry","1994","1030.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","176","Beans, Dry","1995","1166.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","176","Beans, Dry","1996","1252.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","176","Beans, Dry","1997","1309.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","176","Beans, Dry","1998","583.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","176","Beans, Dry","1999","638.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","176","Beans, Dry","2000","623.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","176","Beans, Dry","Most recent","623.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","27","Rice, Paddy","1994","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","27","Rice, Paddy","1995","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","27","Rice, Paddy","1996","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","27","Rice, Paddy","1997","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","27","Rice, Paddy","1998","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","27","Rice, Paddy","1999","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","27","Rice, Paddy","2000","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","27","Rice, Paddy","Most recent","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","56","Maize","1994","1520.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","56","Maize","1995","1721.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","56","Maize","1996","1848.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","56","Maize","1997","1932.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","56","Maize","1998","861.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","56","Maize","1999","941.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","56","Maize","2000","920.0","","984.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007011","Mecula","2","56","Maize","Most recent","920.0","","984.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","125","Cassava","1993","804.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","125","Cassava","1994","669.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","125","Cassava","1995","748.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","125","Cassava","1996","780.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","125","Cassava","1997","807.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","125","Cassava","1998","577.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","125","Cassava","1999","471.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","125","Cassava","2000","497.0","","2930.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","125","Cassava","Most recent","497.0","","2930.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","176","Beans, Dry","1994","1413.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","176","Beans, Dry","1995","1578.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","176","Beans, Dry","1996","1646.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","176","Beans, Dry","1997","1703.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","176","Beans, Dry","1998","1217.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","176","Beans, Dry","1999","994.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","176","Beans, Dry","2000","1049.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","176","Beans, Dry","Most recent","1049.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","27","Rice, Paddy","1994","56.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","27","Rice, Paddy","1995","62.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","27","Rice, Paddy","1996","69.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","27","Rice, Paddy","1997","81.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","27","Rice, Paddy","1998","64.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","27","Rice, Paddy","1999","52.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","27","Rice, Paddy","2000","0.0","","31.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","27","Rice, Paddy","Most recent","0.0","","31.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","56","Maize","1994","2751.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","56","Maize","1995","3073.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","56","Maize","1996","3205.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","56","Maize","1997","3316.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","56","Maize","1998","2371.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","56","Maize","1999","1935.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","56","Maize","2000","2042.0","","1266.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007012","Metarica","2","56","Maize","Most recent","2042.0","","1266.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","125","Cassava","1993","501.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","125","Cassava","1994","442.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","125","Cassava","1995","467.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","125","Cassava","1996","482.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","125","Cassava","1997","424.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","125","Cassava","1998","388.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","125","Cassava","1999","331.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","125","Cassava","2000","277.0","","1632.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","125","Cassava","Most recent","277.0","","1632.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","176","Beans, Dry","1994","2135.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","176","Beans, Dry","1995","2258.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","176","Beans, Dry","1996","2331.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","176","Beans, Dry","1997","2048.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","176","Beans, Dry","1998","1877.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","176","Beans, Dry","1999","1600.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","176","Beans, Dry","2000","1337.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","176","Beans, Dry","Most recent","1337.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","27","Rice, Paddy","1994","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","27","Rice, Paddy","1995","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","27","Rice, Paddy","1996","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","27","Rice, Paddy","1997","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","27","Rice, Paddy","1998","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","27","Rice, Paddy","1999","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","27","Rice, Paddy","2000","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","27","Rice, Paddy","Most recent","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","56","Maize","1994","3460.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","56","Maize","1995","3659.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","56","Maize","1996","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","56","Maize","1997","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","56","Maize","1998","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","56","Maize","1999","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","56","Maize","2000","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007013","Muembe","2","56","Maize","Most recent","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","125","Cassava","1993","759.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","125","Cassava","1994","706.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","125","Cassava","1995","638.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","125","Cassava","1996","783.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","125","Cassava","1997","1252.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","125","Cassava","1998","818.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","125","Cassava","1999","673.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","125","Cassava","2000","666.0","","3929.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","125","Cassava","Most recent","666.0","","3929.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","176","Beans, Dry","1994","2824.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","176","Beans, Dry","1995","2553.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","176","Beans, Dry","1996","3130.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","176","Beans, Dry","1997","5008.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","176","Beans, Dry","1998","3274.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","176","Beans, Dry","1999","2691.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","176","Beans, Dry","2000","2664.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","176","Beans, Dry","Most recent","2664.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","27","Rice, Paddy","1994","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","27","Rice, Paddy","1995","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","27","Rice, Paddy","1996","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","27","Rice, Paddy","1997","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","27","Rice, Paddy","1998","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","27","Rice, Paddy","1999","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","27","Rice, Paddy","2000","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","27","Rice, Paddy","Most recent","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","56","Maize","1994","4640.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","56","Maize","1995","4195.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","56","Maize","1996","5142.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","56","Maize","1997","8227.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","56","Maize","1998","5378.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","56","Maize","1999","4422.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","56","Maize","2000","4376.0","","5076.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007014","N'gauma","2","56","Maize","Most recent","4376.0","","5076.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","125","Cassava","1993","1796.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","125","Cassava","1994","1785.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","125","Cassava","1995","2149.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","125","Cassava","1996","2246.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","125","Cassava","1997","1995.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","125","Cassava","1998","1395.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","125","Cassava","1999","1151.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","125","Cassava","2000","1020.0","","6017.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","125","Cassava","Most recent","1020.0","","6017.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","176","Beans, Dry","1994","2008.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","176","Beans, Dry","1995","2418.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","176","Beans, Dry","1996","2527.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","176","Beans, Dry","1997","2394.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","176","Beans, Dry","1998","1674.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","176","Beans, Dry","1999","1381.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","176","Beans, Dry","2000","1225.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","176","Beans, Dry","Most recent","1225.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","27","Rice, Paddy","1994","84.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","27","Rice, Paddy","1995","101.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","27","Rice, Paddy","1996","112.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","27","Rice, Paddy","1997","120.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","27","Rice, Paddy","1998","93.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","27","Rice, Paddy","1999","77.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","27","Rice, Paddy","2000","68.0","","39.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","27","Rice, Paddy","Most recent","68.0","","39.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","56","Maize","1994","4797.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","56","Maize","1995","5776.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","56","Maize","1996","6037.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","56","Maize","1997","5719.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","56","Maize","1998","3999.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","56","Maize","1999","3298.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","56","Maize","2000","2924.0","","3275.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007015","Nipepe","2","56","Maize","Most recent","2924.0","","3275.0"
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","125","Cassava","1993","1118.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","125","Cassava","1994","1051.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","125","Cassava","1995","1165.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","125","Cassava","1996","1141.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","125","Cassava","1997","1102.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","125","Cassava","1998","1733.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ007016","Sanga","2","125","Cassava","1999","1694.0","",""
